ball,over,runs,innings,batsman,nonstriker_batsman,bowler,bowling_team,batting_team,run_out,match_id,final_total_runs,wickets,last_5_over_wickets,last_5_over_runs,batteam,bowlteam,runs_tillnow,city,winner
2,1.2,4,2,Parthiv Patel,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,10,7,8,35,Chandigarh,Royal Challengers Bangalore
1,1.1,4,2,Parthiv Patel,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,6,7,8,39,Chandigarh,Royal Challengers Bangalore
6,0.6,0,2,Parthiv Patel,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,6,7,8,39,Chandigarh,Royal Challengers Bangalore
5,0.5,1,2,Parthiv Patel,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,5,7,8,40,Chandigarh,Royal Challengers Bangalore
4,0.4,0,2,Parthiv Patel,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,5,7,8,40,Chandigarh,Royal Challengers Bangalore
3,0.3,0,2,Parthiv Patel,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,5,7,8,40,Chandigarh,Royal Challengers Bangalore
2,0.2,1,2,Parthiv Patel,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,4,7,8,41,Chandigarh,Royal Challengers Bangalore
1,0.1,4,2,Parthiv Patel,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,0,7,8,45,Chandigarh,Royal Challengers Bangalore
2,8.2,1,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,39,7,8,46,Chandigarh,Royal Challengers Bangalore
1,8.1,1,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,38,7,8,47,Chandigarh,Royal Challengers Bangalore
6,7.6,1,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,52,7,8,48,Chandigarh,Royal Challengers Bangalore
5,7.5,0,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,52,7,8,48,Chandigarh,Royal Challengers Bangalore
4,7.4,1,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,51,7,8,49,Chandigarh,Royal Challengers Bangalore
3,7.3,1,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,50,7,8,50,Chandigarh,Royal Challengers Bangalore
2,7.2,0,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,50,7,8,50,Chandigarh,Royal Challengers Bangalore
1,7.1,0,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,50,7,8,50,Chandigarh,Royal Challengers Bangalore
6,6.6,4,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,61,7,8,54,Chandigarh,Royal Challengers Bangalore
5,6.5,2,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,59,7,8,56,Chandigarh,Royal Challengers Bangalore
4,6.4,0,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,59,7,8,56,Chandigarh,Royal Challengers Bangalore
3,6.3,1,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,58,7,8,57,Chandigarh,Royal Challengers Bangalore
2,6.2,1,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,57,7,8,58,Chandigarh,Royal Challengers Bangalore
1,6.1,0,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,57,7,8,58,Chandigarh,Royal Challengers Bangalore
6,5.6,0,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,63,7,8,58,Chandigarh,Royal Challengers Bangalore
5,5.5,4,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,59,7,8,62,Chandigarh,Royal Challengers Bangalore
4,5.4,4,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,55,7,8,66,Chandigarh,Royal Challengers Bangalore
3,5.3,0,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,55,7,8,66,Chandigarh,Royal Challengers Bangalore
2,5.2,1,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,54,7,8,67,Chandigarh,Royal Challengers Bangalore
1,5.1,0,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,54,7,8,67,Chandigarh,Royal Challengers Bangalore
6,4.6,1,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,53,7,8,68,Chandigarh,Royal Challengers Bangalore
5,4.5,0,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,53,7,8,68,Chandigarh,Royal Challengers Bangalore
4,4.4,4,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,49,7,8,72,Chandigarh,Royal Challengers Bangalore
3,4.3,0,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,49,7,8,72,Chandigarh,Royal Challengers Bangalore
2,4.2,4,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,45,7,8,76,Chandigarh,Royal Challengers Bangalore
2,12.2,1,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,38,7,8,77,Chandigarh,Royal Challengers Bangalore
1,12.1,2,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,36,7,8,79,Chandigarh,Royal Challengers Bangalore
6,11.6,0,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,44,7,8,79,Chandigarh,Royal Challengers Bangalore
5,11.5,1,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,43,7,8,80,Chandigarh,Royal Challengers Bangalore
4,11.4,2,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,41,7,8,82,Chandigarh,Royal Challengers Bangalore
3,11.3,4,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,37,7,8,86,Chandigarh,Royal Challengers Bangalore
2,11.2,0,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,37,7,8,86,Chandigarh,Royal Challengers Bangalore
1,11.1,2,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,35,7,8,88,Chandigarh,Royal Challengers Bangalore
6,10.6,1,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,43,7,8,89,Chandigarh,Royal Challengers Bangalore
5,10.5,1,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,42,7,8,90,Chandigarh,Royal Challengers Bangalore
4,10.4,1,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,41,7,8,91,Chandigarh,Royal Challengers Bangalore
3,10.3,1,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,40,7,8,92,Chandigarh,Royal Challengers Bangalore
2,10.2,1,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,39,7,8,93,Chandigarh,Royal Challengers Bangalore
1,10.1,4,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,34,7,8,97,Chandigarh,Royal Challengers Bangalore
1,10.1,1,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,34,7,8,98,Chandigarh,Royal Challengers Bangalore
6,9.6,1,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,43,7,8,99,Chandigarh,Royal Challengers Bangalore
5,9.5,0,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,43,7,8,99,Chandigarh,Royal Challengers Bangalore
4,9.4,0,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,43,7,8,99,Chandigarh,Royal Challengers Bangalore
3,9.3,2,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,41,7,8,101,Chandigarh,Royal Challengers Bangalore
2,9.2,1,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,40,7,8,102,Chandigarh,Royal Challengers Bangalore
1,9.1,4,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,36,7,8,106,Chandigarh,Royal Challengers Bangalore
6,8.6,1,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,43,7,8,107,Chandigarh,Royal Challengers Bangalore
5,8.5,1,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,42,7,8,108,Chandigarh,Royal Challengers Bangalore
4,8.4,1,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,41,7,8,109,Chandigarh,Royal Challengers Bangalore
3,8.3,1,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,40,7,8,110,Chandigarh,Royal Challengers Bangalore
3,16.3,2,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,33,7,8,112,Chandigarh,Royal Challengers Bangalore
2,16.2,0,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,33,7,8,112,Chandigarh,Royal Challengers Bangalore
1,16.1,1,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,32,7,8,113,Chandigarh,Royal Challengers Bangalore
6,15.6,1,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,41,7,8,114,Chandigarh,Royal Challengers Bangalore
5,15.5,1,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,40,7,8,115,Chandigarh,Royal Challengers Bangalore
4,15.4,0,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,40,7,8,115,Chandigarh,Royal Challengers Bangalore
3,15.3,0,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,1,0,40,7,8,115,Chandigarh,Royal Challengers Bangalore
2,15.2,1,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,39,7,8,116,Chandigarh,Royal Challengers Bangalore
1,15.1,1,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,38,7,8,117,Chandigarh,Royal Challengers Bangalore
6,14.6,1,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,45,7,8,118,Chandigarh,Royal Challengers Bangalore
5,14.5,1,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,44,7,8,119,Chandigarh,Royal Challengers Bangalore
4,14.4,0,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,44,7,8,119,Chandigarh,Royal Challengers Bangalore
3,14.3,1,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,43,7,8,120,Chandigarh,Royal Challengers Bangalore
2,14.2,0,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,43,7,8,120,Chandigarh,Royal Challengers Bangalore
1,14.1,1,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,42,7,8,121,Chandigarh,Royal Challengers Bangalore
6,13.6,0,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,48,7,8,121,Chandigarh,Royal Challengers Bangalore
5,13.5,0,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,48,7,8,121,Chandigarh,Royal Challengers Bangalore
4,13.4,1,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,47,7,8,122,Chandigarh,Royal Challengers Bangalore
3,13.3,1,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,46,7,8,123,Chandigarh,Royal Challengers Bangalore
2,13.2,1,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,45,7,8,124,Chandigarh,Royal Challengers Bangalore
1,13.1,2,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,43,7,8,126,Chandigarh,Royal Challengers Bangalore
6,12.6,1,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,45,7,8,127,Chandigarh,Royal Challengers Bangalore
5,12.5,4,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,41,7,8,131,Chandigarh,Royal Challengers Bangalore
4,12.4,1,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,40,7,8,132,Chandigarh,Royal Challengers Bangalore
3,12.3,1,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,0,39,7,8,133,Chandigarh,Royal Challengers Bangalore
2,19.2,2,2,Marcus Stoinis,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,50,7,8,135,Chandigarh,Royal Challengers Bangalore
1,19.1,4,2,Marcus Stoinis,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,46,7,8,139,Chandigarh,Royal Challengers Bangalore
6,18.6,6,2,Marcus Stoinis,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,45,7,8,145,Chandigarh,Royal Challengers Bangalore
5,18.5,1,2,Marcus Stoinis,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,44,7,8,146,Chandigarh,Royal Challengers Bangalore
4,18.4,4,2,Marcus Stoinis,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,40,7,8,150,Chandigarh,Royal Challengers Bangalore
3,18.3,0,2,Marcus Stoinis,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,40,7,8,150,Chandigarh,Royal Challengers Bangalore
2,18.2,1,2,Marcus Stoinis,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,39,7,8,151,Chandigarh,Royal Challengers Bangalore
1,18.1,2,2,Marcus Stoinis,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,37,7,8,153,Chandigarh,Royal Challengers Bangalore
6,17.6,2,2,Marcus Stoinis,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,45,7,8,155,Chandigarh,Royal Challengers Bangalore
5,17.5,1,2,Marcus Stoinis,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,44,7,8,156,Chandigarh,Royal Challengers Bangalore
4,17.4,6,2,Marcus Stoinis,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,38,7,8,162,Chandigarh,Royal Challengers Bangalore
3,17.3,1,2,Marcus Stoinis,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,37,7,8,163,Chandigarh,Royal Challengers Bangalore
2,17.2,4,2,Marcus Stoinis,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,33,7,8,167,Chandigarh,Royal Challengers Bangalore
1,17.1,4,2,Marcus Stoinis,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,29,7,8,171,Chandigarh,Royal Challengers Bangalore
6,16.6,1,2,Marcus Stoinis,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,37,7,8,172,Chandigarh,Royal Challengers Bangalore
5,16.5,2,2,Marcus Stoinis,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,35,7,8,174,Chandigarh,Royal Challengers Bangalore
4,16.4,0,2,Marcus Stoinis,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,No,1178403,174,0,1,35,7,8,174,Chandigarh,Royal Challengers Bangalore
1,4.1,0,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,0,33,4,1,0,Kolkata,Chennai Super Kings
6,3.6,4,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,0,29,4,1,4,Kolkata,Chennai Super Kings
5,3.5,0,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,0,29,4,1,4,Kolkata,Chennai Super Kings
4,3.4,0,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,0,29,4,1,4,Kolkata,Chennai Super Kings
3,3.3,0,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,0,29,4,1,4,Kolkata,Chennai Super Kings
2,3.2,4,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,0,25,4,1,8,Kolkata,Chennai Super Kings
1,3.1,1,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,0,24,4,1,9,Kolkata,Chennai Super Kings
6,2.6,0,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,0,24,4,1,9,Kolkata,Chennai Super Kings
5,2.5,0,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,0,24,4,1,9,Kolkata,Chennai Super Kings
4,2.4,0,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,0,24,4,1,9,Kolkata,Chennai Super Kings
3,2.3,4,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,0,20,4,1,13,Kolkata,Chennai Super Kings
2,2.2,6,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,0,14,4,1,19,Kolkata,Chennai Super Kings
1,2.1,4,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,0,10,4,1,23,Kolkata,Chennai Super Kings
6,1.6,1,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,0,9,4,1,24,Kolkata,Chennai Super Kings
5,1.5,0,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,0,9,4,1,24,Kolkata,Chennai Super Kings
4,1.4,0,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,0,9,4,1,24,Kolkata,Chennai Super Kings
3,1.3,0,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,0,9,4,1,24,Kolkata,Chennai Super Kings
2,1.2,1,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,0,8,4,1,25,Kolkata,Chennai Super Kings
1,1.1,0,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,0,8,4,1,25,Kolkata,Chennai Super Kings
6,0.6,0,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,0,8,4,1,25,Kolkata,Chennai Super Kings
5,0.5,4,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,0,4,4,1,29,Kolkata,Chennai Super Kings
4,0.4,4,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,0,0,4,1,33,Kolkata,Chennai Super Kings
3,0.3,0,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,0,0,4,1,33,Kolkata,Chennai Super Kings
2,0.2,0,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,0,0,4,1,33,Kolkata,Chennai Super Kings
1,0.1,0,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,0,0,4,1,33,Kolkata,Chennai Super Kings
6,7.6,0,1,Sunil Narine,Chris Lynn,Mitchell Santner,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,1,57,4,1,33,Kolkata,Chennai Super Kings
5,7.5,1,1,Sunil Narine,Chris Lynn,Mitchell Santner,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,1,56,4,1,34,Kolkata,Chennai Super Kings
4,7.4,4,1,Sunil Narine,Chris Lynn,Mitchell Santner,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,1,52,4,1,38,Kolkata,Chennai Super Kings
3,7.3,1,1,Sunil Narine,Chris Lynn,Mitchell Santner,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,1,50,4,1,39,Kolkata,Chennai Super Kings
3,7.3,1,1,Sunil Narine,Chris Lynn,Mitchell Santner,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,1,50,4,1,40,Kolkata,Chennai Super Kings
2,7.2,1,1,Sunil Narine,Chris Lynn,Mitchell Santner,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,1,49,4,1,41,Kolkata,Chennai Super Kings
1,7.1,1,1,Sunil Narine,Chris Lynn,Mitchell Santner,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,1,48,4,1,42,Kolkata,Chennai Super Kings
6,6.6,1,1,Sunil Narine,Chris Lynn,Mitchell Santner,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,1,49,4,1,43,Kolkata,Chennai Super Kings
5,6.5,0,1,Sunil Narine,Chris Lynn,Mitchell Santner,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,1,49,4,1,43,Kolkata,Chennai Super Kings
4,6.4,6,1,Sunil Narine,Chris Lynn,Mitchell Santner,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,1,43,4,1,49,Kolkata,Chennai Super Kings
3,6.3,1,1,Sunil Narine,Chris Lynn,Mitchell Santner,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,1,42,4,1,50,Kolkata,Chennai Super Kings
2,6.2,1,1,Sunil Narine,Chris Lynn,Mitchell Santner,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,1,41,4,1,51,Kolkata,Chennai Super Kings
1,6.1,0,1,Sunil Narine,Chris Lynn,Mitchell Santner,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,1,41,4,1,51,Kolkata,Chennai Super Kings
6,5.6,1,1,Sunil Narine,Chris Lynn,Mitchell Santner,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,1,48,4,1,52,Kolkata,Chennai Super Kings
5,5.5,4,1,Sunil Narine,Chris Lynn,Mitchell Santner,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,1,44,4,1,56,Kolkata,Chennai Super Kings
4,5.4,1,1,Sunil Narine,Chris Lynn,Mitchell Santner,Chennai Super Kings,Kolkata Knight Riders,No,1178404,161,0,1,43,4,1,57,Kolkata,Chennai Super Kings
