ball,over,runs,innings,batsman,nonstriker_batsman,bowler,batting_team,bowling_team,run_out,match_id,final_total,wickets,last_5_over_wickets,last_5_over_runs,batteam,bowlteam,runs_tillnow,city,winner
3,10.3,0,2,Prayas Ray Barman,Colin de Grandhomme,Siddarth Kaul,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,3,26,8,5,53,Hyderabad (Deccan),Sunrisers Hyderabad
2,10.2,0,2,Prayas Ray Barman,Colin de Grandhomme,Siddarth Kaul,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,3,26,8,5,53,Hyderabad (Deccan),Sunrisers Hyderabad
1,10.1,6,2,Prayas Ray Barman,Colin de Grandhomme,Siddarth Kaul,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,3,20,8,5,59,Hyderabad (Deccan),Sunrisers Hyderabad
6,9.6,0,2,Prayas Ray Barman,Colin de Grandhomme,Siddarth Kaul,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,3,22,8,5,59,Hyderabad (Deccan),Sunrisers Hyderabad
5,9.5,0,2,Prayas Ray Barman,Colin de Grandhomme,Siddarth Kaul,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,3,22,8,5,59,Hyderabad (Deccan),Sunrisers Hyderabad
4,9.4,1,2,Prayas Ray Barman,Colin de Grandhomme,Siddarth Kaul,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,3,21,8,5,60,Hyderabad (Deccan),Sunrisers Hyderabad
3,9.3,1,2,Prayas Ray Barman,Colin de Grandhomme,Siddarth Kaul,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,3,20,8,5,61,Hyderabad (Deccan),Sunrisers Hyderabad
2,9.2,1,2,Prayas Ray Barman,Colin de Grandhomme,Siddarth Kaul,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,3,19,8,5,62,Hyderabad (Deccan),Sunrisers Hyderabad
1,9.1,1,2,Prayas Ray Barman,Colin de Grandhomme,Siddarth Kaul,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,3,18,8,5,63,Hyderabad (Deccan),Sunrisers Hyderabad
6,8.6,0,2,Prayas Ray Barman,Colin de Grandhomme,Siddarth Kaul,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,5,20,8,5,63,Hyderabad (Deccan),Sunrisers Hyderabad
5,8.5,0,2,Prayas Ray Barman,Colin de Grandhomme,Siddarth Kaul,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,5,20,8,5,63,Hyderabad (Deccan),Sunrisers Hyderabad
4,8.4,0,2,Prayas Ray Barman,Colin de Grandhomme,Siddarth Kaul,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,5,20,8,5,63,Hyderabad (Deccan),Sunrisers Hyderabad
3,8.3,1,2,Prayas Ray Barman,Colin de Grandhomme,Siddarth Kaul,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,5,18,8,5,64,Hyderabad (Deccan),Sunrisers Hyderabad
3,8.3,1,2,Prayas Ray Barman,Colin de Grandhomme,Siddarth Kaul,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,5,18,8,5,65,Hyderabad (Deccan),Sunrisers Hyderabad
3,16.3,0,2,Prayas Ray Barman,Colin de Grandhomme,Bhuvneshwar Kumar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,1,48,8,5,65,Hyderabad (Deccan),Sunrisers Hyderabad
2,16.2,4,2,Prayas Ray Barman,Colin de Grandhomme,Bhuvneshwar Kumar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,1,44,8,5,69,Hyderabad (Deccan),Sunrisers Hyderabad
1,16.1,0,2,Prayas Ray Barman,Colin de Grandhomme,Bhuvneshwar Kumar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,1,44,8,5,69,Hyderabad (Deccan),Sunrisers Hyderabad
6,15.6,1,2,Prayas Ray Barman,Colin de Grandhomme,Bhuvneshwar Kumar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,1,50,8,5,70,Hyderabad (Deccan),Sunrisers Hyderabad
5,15.5,6,2,Prayas Ray Barman,Colin de Grandhomme,Bhuvneshwar Kumar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,1,44,8,5,76,Hyderabad (Deccan),Sunrisers Hyderabad
4,15.4,2,2,Prayas Ray Barman,Colin de Grandhomme,Bhuvneshwar Kumar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,1,42,8,5,78,Hyderabad (Deccan),Sunrisers Hyderabad
3,15.3,0,2,Prayas Ray Barman,Colin de Grandhomme,Bhuvneshwar Kumar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,1,42,8,5,78,Hyderabad (Deccan),Sunrisers Hyderabad
2,15.2,0,2,Prayas Ray Barman,Colin de Grandhomme,Bhuvneshwar Kumar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,1,42,8,5,78,Hyderabad (Deccan),Sunrisers Hyderabad
1,15.1,0,2,Prayas Ray Barman,Colin de Grandhomme,Bhuvneshwar Kumar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,1,0,42,8,5,78,Hyderabad (Deccan),Sunrisers Hyderabad
6,14.6,1,2,Prayas Ray Barman,Colin de Grandhomme,Bhuvneshwar Kumar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,0,45,8,5,79,Hyderabad (Deccan),Sunrisers Hyderabad
5,14.5,0,2,Prayas Ray Barman,Colin de Grandhomme,Bhuvneshwar Kumar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,0,45,8,5,79,Hyderabad (Deccan),Sunrisers Hyderabad
4,14.4,0,2,Prayas Ray Barman,Colin de Grandhomme,Bhuvneshwar Kumar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,0,45,8,5,79,Hyderabad (Deccan),Sunrisers Hyderabad
3,14.3,4,2,Prayas Ray Barman,Colin de Grandhomme,Bhuvneshwar Kumar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,0,41,8,5,83,Hyderabad (Deccan),Sunrisers Hyderabad
2,14.2,0,2,Prayas Ray Barman,Colin de Grandhomme,Bhuvneshwar Kumar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,0,41,8,5,83,Hyderabad (Deccan),Sunrisers Hyderabad
1,14.1,0,2,Prayas Ray Barman,Colin de Grandhomme,Bhuvneshwar Kumar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,0,41,8,5,83,Hyderabad (Deccan),Sunrisers Hyderabad
6,13.6,0,2,Prayas Ray Barman,Colin de Grandhomme,Bhuvneshwar Kumar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,0,45,8,5,83,Hyderabad (Deccan),Sunrisers Hyderabad
5,13.5,0,2,Prayas Ray Barman,Colin de Grandhomme,Bhuvneshwar Kumar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,0,45,8,5,83,Hyderabad (Deccan),Sunrisers Hyderabad
4,13.4,1,2,Prayas Ray Barman,Colin de Grandhomme,Bhuvneshwar Kumar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,0,44,8,5,84,Hyderabad (Deccan),Sunrisers Hyderabad
3,13.3,1,2,Prayas Ray Barman,Colin de Grandhomme,Bhuvneshwar Kumar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,0,43,8,5,85,Hyderabad (Deccan),Sunrisers Hyderabad
2,13.2,4,2,Prayas Ray Barman,Colin de Grandhomme,Bhuvneshwar Kumar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,0,39,8,5,89,Hyderabad (Deccan),Sunrisers Hyderabad
1,13.1,1,2,Prayas Ray Barman,Colin de Grandhomme,Bhuvneshwar Kumar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,0,38,8,5,90,Hyderabad (Deccan),Sunrisers Hyderabad
6,12.6,4,2,Prayas Ray Barman,Colin de Grandhomme,Bhuvneshwar Kumar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,1,35,8,5,94,Hyderabad (Deccan),Sunrisers Hyderabad
5,12.5,1,2,Prayas Ray Barman,Colin de Grandhomme,Bhuvneshwar Kumar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,1,34,8,5,95,Hyderabad (Deccan),Sunrisers Hyderabad
4,12.4,0,2,Prayas Ray Barman,Colin de Grandhomme,Bhuvneshwar Kumar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,1,34,8,5,95,Hyderabad (Deccan),Sunrisers Hyderabad
3,12.3,4,2,Prayas Ray Barman,Colin de Grandhomme,Bhuvneshwar Kumar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,1,30,8,5,99,Hyderabad (Deccan),Sunrisers Hyderabad
5,19.5,0,2,Umesh Yadav,Colin de Grandhomme,Vijay Shankar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,1,3,32,8,5,99,Hyderabad (Deccan),Sunrisers Hyderabad
4,19.4,1,2,Umesh Yadav,Colin de Grandhomme,Vijay Shankar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,3,31,8,5,100,Hyderabad (Deccan),Sunrisers Hyderabad
3,19.3,0,2,Umesh Yadav,Colin de Grandhomme,Vijay Shankar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,3,31,8,5,100,Hyderabad (Deccan),Sunrisers Hyderabad
2,19.2,1,2,Umesh Yadav,Colin de Grandhomme,Vijay Shankar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,3,30,8,5,101,Hyderabad (Deccan),Sunrisers Hyderabad
1,19.1,1,2,Umesh Yadav,Colin de Grandhomme,Vijay Shankar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,3,29,8,5,102,Hyderabad (Deccan),Sunrisers Hyderabad
6,18.6,0,2,Umesh Yadav,Colin de Grandhomme,Vijay Shankar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,3,36,8,5,102,Hyderabad (Deccan),Sunrisers Hyderabad
5,18.5,1,2,Umesh Yadav,Colin de Grandhomme,Vijay Shankar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,3,35,8,5,103,Hyderabad (Deccan),Sunrisers Hyderabad
4,18.4,0,2,Umesh Yadav,Colin de Grandhomme,Vijay Shankar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,2,33,8,5,103,Hyderabad (Deccan),Sunrisers Hyderabad
4,18.4,1,2,Umesh Yadav,Colin de Grandhomme,Vijay Shankar,Royal Challengers Bangalore,Sunrisers Hyderabad,Yes,1175366,113,1,2,33,8,5,104,Hyderabad (Deccan),Sunrisers Hyderabad
4,18.4,1,2,Umesh Yadav,Colin de Grandhomme,Vijay Shankar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,2,33,8,5,105,Hyderabad (Deccan),Sunrisers Hyderabad
3,18.3,1,2,Umesh Yadav,Colin de Grandhomme,Vijay Shankar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,2,32,8,5,106,Hyderabad (Deccan),Sunrisers Hyderabad
2,18.2,0,2,Umesh Yadav,Colin de Grandhomme,Vijay Shankar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,2,32,8,5,106,Hyderabad (Deccan),Sunrisers Hyderabad
1,18.1,2,2,Umesh Yadav,Colin de Grandhomme,Vijay Shankar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,2,30,8,5,108,Hyderabad (Deccan),Sunrisers Hyderabad
6,17.6,0,2,Umesh Yadav,Colin de Grandhomme,Vijay Shankar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,2,41,8,5,108,Hyderabad (Deccan),Sunrisers Hyderabad
5,17.5,0,2,Umesh Yadav,Colin de Grandhomme,Vijay Shankar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,2,41,8,5,108,Hyderabad (Deccan),Sunrisers Hyderabad
4,17.4,1,2,Umesh Yadav,Colin de Grandhomme,Vijay Shankar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,2,40,8,5,109,Hyderabad (Deccan),Sunrisers Hyderabad
3,17.3,1,2,Umesh Yadav,Colin de Grandhomme,Vijay Shankar,Royal Challengers Bangalore,Sunrisers Hyderabad,Yes,1175366,113,1,1,39,8,5,110,Hyderabad (Deccan),Sunrisers Hyderabad
2,17.2,0,2,Umesh Yadav,Colin de Grandhomme,Vijay Shankar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,1,39,8,5,110,Hyderabad (Deccan),Sunrisers Hyderabad
1,17.1,0,2,Umesh Yadav,Colin de Grandhomme,Vijay Shankar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,1,39,8,5,110,Hyderabad (Deccan),Sunrisers Hyderabad
6,16.6,1,2,Umesh Yadav,Colin de Grandhomme,Vijay Shankar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,1,50,8,5,111,Hyderabad (Deccan),Sunrisers Hyderabad
5,16.5,0,2,Umesh Yadav,Colin de Grandhomme,Vijay Shankar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,1,50,8,5,111,Hyderabad (Deccan),Sunrisers Hyderabad
4,16.4,1,2,Umesh Yadav,Colin de Grandhomme,Vijay Shankar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,1,48,8,5,112,Hyderabad (Deccan),Sunrisers Hyderabad
4,16.4,1,2,Umesh Yadav,Colin de Grandhomme,Vijay Shankar,Royal Challengers Bangalore,Sunrisers Hyderabad,No,1175366,113,0,1,48,8,5,113,Hyderabad (Deccan),Sunrisers Hyderabad
1,4.1,0,1,Quinton de Kock,Rohit Sharma,Umesh Yadav,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,32,8,2,0,Bengaluru,Mumbai Indians
6,3.6,0,1,Quinton de Kock,Rohit Sharma,Umesh Yadav,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,32,8,2,0,Bengaluru,Mumbai Indians
5,3.5,0,1,Quinton de Kock,Rohit Sharma,Umesh Yadav,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,32,8,2,0,Bengaluru,Mumbai Indians
4,3.4,0,1,Quinton de Kock,Rohit Sharma,Umesh Yadav,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,32,8,2,0,Bengaluru,Mumbai Indians
3,3.3,6,1,Quinton de Kock,Rohit Sharma,Umesh Yadav,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,26,8,2,6,Bengaluru,Mumbai Indians
2,3.2,0,1,Quinton de Kock,Rohit Sharma,Umesh Yadav,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,26,8,2,6,Bengaluru,Mumbai Indians
1,3.1,1,1,Quinton de Kock,Rohit Sharma,Umesh Yadav,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,25,8,2,7,Bengaluru,Mumbai Indians
6,2.6,1,1,Quinton de Kock,Rohit Sharma,Umesh Yadav,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,24,8,2,8,Bengaluru,Mumbai Indians
5,2.5,4,1,Quinton de Kock,Rohit Sharma,Umesh Yadav,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,20,8,2,12,Bengaluru,Mumbai Indians
4,2.4,1,1,Quinton de Kock,Rohit Sharma,Umesh Yadav,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,19,8,2,13,Bengaluru,Mumbai Indians
3,2.3,0,1,Quinton de Kock,Rohit Sharma,Umesh Yadav,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,19,8,2,13,Bengaluru,Mumbai Indians
2,2.2,0,1,Quinton de Kock,Rohit Sharma,Umesh Yadav,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,19,8,2,13,Bengaluru,Mumbai Indians
1,2.1,1,1,Quinton de Kock,Rohit Sharma,Umesh Yadav,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,18,8,2,14,Bengaluru,Mumbai Indians
6,1.6,4,1,Quinton de Kock,Rohit Sharma,Umesh Yadav,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,14,8,2,18,Bengaluru,Mumbai Indians
5,1.5,0,1,Quinton de Kock,Rohit Sharma,Umesh Yadav,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,14,8,2,18,Bengaluru,Mumbai Indians
4,1.4,0,1,Quinton de Kock,Rohit Sharma,Umesh Yadav,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,14,8,2,18,Bengaluru,Mumbai Indians
3,1.3,4,1,Quinton de Kock,Rohit Sharma,Umesh Yadav,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,10,8,2,22,Bengaluru,Mumbai Indians
2,1.2,1,1,Quinton de Kock,Rohit Sharma,Umesh Yadav,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,9,8,2,23,Bengaluru,Mumbai Indians
1,1.1,0,1,Quinton de Kock,Rohit Sharma,Umesh Yadav,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,9,8,2,23,Bengaluru,Mumbai Indians
6,0.6,0,1,Quinton de Kock,Rohit Sharma,Umesh Yadav,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,9,8,2,23,Bengaluru,Mumbai Indians
5,0.5,4,1,Quinton de Kock,Rohit Sharma,Umesh Yadav,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,5,8,2,27,Bengaluru,Mumbai Indians
4,0.4,0,1,Quinton de Kock,Rohit Sharma,Umesh Yadav,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,5,8,2,27,Bengaluru,Mumbai Indians
3,0.3,4,1,Quinton de Kock,Rohit Sharma,Umesh Yadav,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,1,8,2,31,Bengaluru,Mumbai Indians
2,0.2,1,1,Quinton de Kock,Rohit Sharma,Umesh Yadav,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,0,8,2,32,Bengaluru,Mumbai Indians
1,0.1,0,1,Quinton de Kock,Rohit Sharma,Umesh Yadav,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,0,8,2,32,Bengaluru,Mumbai Indians
2,8.2,1,1,Quinton de Kock,Rohit Sharma,Mohammed Siraj,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,1,39,8,2,33,Bengaluru,Mumbai Indians
1,8.1,4,1,Quinton de Kock,Rohit Sharma,Mohammed Siraj,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,1,35,8,2,37,Bengaluru,Mumbai Indians
6,7.6,0,1,Quinton de Kock,Rohit Sharma,Mohammed Siraj,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,1,42,8,2,37,Bengaluru,Mumbai Indians
5,7.5,1,1,Quinton de Kock,Rohit Sharma,Mohammed Siraj,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,1,41,8,2,38,Bengaluru,Mumbai Indians
4,7.4,1,1,Quinton de Kock,Rohit Sharma,Mohammed Siraj,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,1,40,8,2,39,Bengaluru,Mumbai Indians
3,7.3,1,1,Quinton de Kock,Rohit Sharma,Mohammed Siraj,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,1,39,8,2,40,Bengaluru,Mumbai Indians
2,7.2,0,1,Quinton de Kock,Rohit Sharma,Mohammed Siraj,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,1,39,8,2,40,Bengaluru,Mumbai Indians
1,7.1,1,1,Quinton de Kock,Rohit Sharma,Mohammed Siraj,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,1,38,8,2,41,Bengaluru,Mumbai Indians
6,6.6,1,1,Quinton de Kock,Rohit Sharma,Mohammed Siraj,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,1,46,8,2,42,Bengaluru,Mumbai Indians
5,6.5,0,1,Quinton de Kock,Rohit Sharma,Mohammed Siraj,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,1,46,8,2,42,Bengaluru,Mumbai Indians
4,6.4,1,1,Quinton de Kock,Rohit Sharma,Mohammed Siraj,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,1,45,8,2,43,Bengaluru,Mumbai Indians
3,6.3,0,1,Quinton de Kock,Rohit Sharma,Mohammed Siraj,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,1,0,45,8,2,43,Bengaluru,Mumbai Indians
2,6.2,2,1,Quinton de Kock,Rohit Sharma,Mohammed Siraj,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,43,8,2,45,Bengaluru,Mumbai Indians
1,6.1,0,1,Quinton de Kock,Rohit Sharma,Mohammed Siraj,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,43,8,2,45,Bengaluru,Mumbai Indians
6,5.6,4,1,Quinton de Kock,Rohit Sharma,Mohammed Siraj,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,48,8,2,49,Bengaluru,Mumbai Indians
5,5.5,1,1,Quinton de Kock,Rohit Sharma,Mohammed Siraj,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,47,8,2,50,Bengaluru,Mumbai Indians
4,5.4,0,1,Quinton de Kock,Rohit Sharma,Mohammed Siraj,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,47,8,2,50,Bengaluru,Mumbai Indians
3,5.3,4,1,Quinton de Kock,Rohit Sharma,Mohammed Siraj,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,43,8,2,54,Bengaluru,Mumbai Indians
2,5.2,0,1,Quinton de Kock,Rohit Sharma,Mohammed Siraj,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,43,8,2,54,Bengaluru,Mumbai Indians
1,5.1,0,1,Quinton de Kock,Rohit Sharma,Mohammed Siraj,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,43,8,2,54,Bengaluru,Mumbai Indians
6,4.6,4,1,Quinton de Kock,Rohit Sharma,Mohammed Siraj,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,39,8,2,58,Bengaluru,Mumbai Indians
5,4.5,0,1,Quinton de Kock,Rohit Sharma,Mohammed Siraj,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,39,8,2,58,Bengaluru,Mumbai Indians
4,4.4,1,1,Quinton de Kock,Rohit Sharma,Mohammed Siraj,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,38,8,2,59,Bengaluru,Mumbai Indians
3,4.3,6,1,Quinton de Kock,Rohit Sharma,Mohammed Siraj,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,32,8,2,65,Bengaluru,Mumbai Indians
2,4.2,0,1,Quinton de Kock,Rohit Sharma,Mohammed Siraj,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,0,32,8,2,65,Bengaluru,Mumbai Indians
2,12.2,1,1,Rohit Sharma,Suryakumar Yadav,Yuzvendra Chahal,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,1,37,8,2,66,Bengaluru,Mumbai Indians
1,12.1,0,1,Rohit Sharma,Suryakumar Yadav,Yuzvendra Chahal,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,1,37,8,2,66,Bengaluru,Mumbai Indians
6,11.6,1,1,Rohit Sharma,Suryakumar Yadav,Yuzvendra Chahal,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,2,40,8,2,67,Bengaluru,Mumbai Indians
5,11.5,0,1,Rohit Sharma,Suryakumar Yadav,Yuzvendra Chahal,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,2,40,8,2,67,Bengaluru,Mumbai Indians
4,11.4,1,1,Rohit Sharma,Suryakumar Yadav,Yuzvendra Chahal,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,2,39,8,2,68,Bengaluru,Mumbai Indians
3,11.3,0,1,Rohit Sharma,Suryakumar Yadav,Yuzvendra Chahal,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,2,39,8,2,68,Bengaluru,Mumbai Indians
2,11.2,1,1,Rohit Sharma,Suryakumar Yadav,Yuzvendra Chahal,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,2,38,8,2,69,Bengaluru,Mumbai Indians
1,11.1,0,1,Rohit Sharma,Suryakumar Yadav,Yuzvendra Chahal,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,2,38,8,2,69,Bengaluru,Mumbai Indians
6,10.6,1,1,Rohit Sharma,Suryakumar Yadav,Yuzvendra Chahal,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,2,45,8,2,70,Bengaluru,Mumbai Indians
6,10.6,1,1,Rohit Sharma,Suryakumar Yadav,Yuzvendra Chahal,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,2,45,8,2,71,Bengaluru,Mumbai Indians
5,10.5,1,1,Rohit Sharma,Suryakumar Yadav,Yuzvendra Chahal,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,2,44,8,2,72,Bengaluru,Mumbai Indians
4,10.4,0,1,Rohit Sharma,Suryakumar Yadav,Yuzvendra Chahal,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,1,1,44,8,2,72,Bengaluru,Mumbai Indians
3,10.3,0,1,Rohit Sharma,Suryakumar Yadav,Yuzvendra Chahal,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,1,44,8,2,72,Bengaluru,Mumbai Indians
2,10.2,1,1,Rohit Sharma,Suryakumar Yadav,Yuzvendra Chahal,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,1,43,8,2,73,Bengaluru,Mumbai Indians
1,10.1,4,1,Rohit Sharma,Suryakumar Yadav,Yuzvendra Chahal,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,1,39,8,2,77,Bengaluru,Mumbai Indians
6,9.6,1,1,Rohit Sharma,Suryakumar Yadav,Yuzvendra Chahal,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,1,49,8,2,78,Bengaluru,Mumbai Indians
5,9.5,1,1,Rohit Sharma,Suryakumar Yadav,Yuzvendra Chahal,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,1,48,8,2,79,Bengaluru,Mumbai Indians
4,9.4,4,1,Rohit Sharma,Suryakumar Yadav,Yuzvendra Chahal,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,1,44,8,2,83,Bengaluru,Mumbai Indians
3,9.3,1,1,Rohit Sharma,Suryakumar Yadav,Yuzvendra Chahal,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,1,43,8,2,84,Bengaluru,Mumbai Indians
2,9.2,1,1,Rohit Sharma,Suryakumar Yadav,Yuzvendra Chahal,Royal Challengers Bangalore,Mumbai Indians,No,1175362,187,0,1,42,8,2,85,Bengaluru,Mumbai Indians
